0	12	45
3600	12	45
7200	12	45
10800	12	45
14400	12	45
18000	12	45
21600	12	45
25200	12	45
28800	12	45
32400	12	45
36000	12	45
39600	12	45
43200	12	45
46800	12	45
50400	12	45
54000	12	45
57600	12	45
61200	12	45
64800	12	45
68400	12	45
72000	12	45
75600	12	45
79200	12	45
82800	12	45
86400	12	45
90000	12	45
93600	12	45
97200	12	45
100800	12	45
104400	12	45
108000	12	45
111600	12	45
115200	12	45
118800	12	45
122400	12	45
126000	12	45
129600	12	45
133200	12	45
136800	12	45
140400	12	45
144000	12	45
147600	12	45
151200	12	45
154800	12	45
158400	12	45
162000	12	45
165600	12	45
169200	12	45
172800	12	45
176400	12	45
180000	12	45
183600	12	45
187200	12	45
190800	12	45
194400	12	45
198000	12	45
201600	12	45
205200	12	45
208800	12	45
212400	12	45
216000	12	45
219600	12	45
223200	12	45
226800	12	45
230400	12	45
234000	12	45
237600	12	45
241200	12	45
244800	12	45
248400	12	45
252000	12	45
255600	12	45
259200	12	45
262800	12	45
266400	12	45
270000	12	45
273600	12	45
277200	12	45
280800	12	45
284400	12	45
288000	12	45
291600	12	45
295200	12	45
298800	12	45
302400	12	45
306000	12	45
309600	12	45
313200	12	45
316800	12	45
320400	12	45
324000	12	45
327600	12	45
331200	12	45
334800	12	45
338400	12	45
342000	12	45
345600	12	45
349200	12	45
352800	12	45
356400	12	45
360000	12	45
363600	12	45
367200	12	45
370800	12	45
374400	12	45
378000	12	45
381600	12	45
385200	12	45
388800	12	45
392400	12	45
396000	12	45
399600	12	45
403200	12	45
406800	12	45
410400	12	45
414000	12	45
417600	12	45
421200	12	45
424800	12	45
428400	12	45
432000	12	45
435600	12	45
439200	12	45
442800	12	45
446400	12	45
450000	12	45
453600	12	45
457200	12	45
460800	12	45
464400	12	45
468000	12	45
471600	12	45
475200	12	45
478800	12	45
482400	12	45
486000	12	45
489600	12	45
493200	12	45
496800	12	45
500400	12	45
504000	12	45
507600	12	45
511200	12	45
514800	12	45
518400	12	45
522000	12	45
525600	12	45
529200	12	45
532800	12	45
536400	12	45
540000	12	45
543600	12	45
547200	12	45
550800	12	45
554400	12	45
558000	12	45
561600	12	45
565200	12	45
568800	12	45
572400	12	45
576000	12	45
579600	12	45
583200	12	45
586800	12	45
590400	12	45
594000	12	45
597600	12	45
601200	12	45
604800	12	45
608400	12	45
612000	12	45
615600	12	45
619200	12	45
622800	12	45
626400	12	45
630000	12	45
633600	12	45
637200	12	45
640800	12	45
644400	12	45
648000	12	45
651600	12	45
655200	12	45
658800	12	45
662400	12	45
666000	12	45
669600	12	45
673200	12	45
676800	12	45
680400	12	45
684000	12	45
687600	12	45
691200	12	45
694800	12	45
698400	12	45
702000	12	45
705600	12	45
709200	12	45
712800	12	45
716400	12	45
720000	12	45
723600	12	45
727200	12	45
730800	12	45
734400	12	45
738000	12	45
741600	12	45
745200	12	45
748800	12	45
752400	12	45
756000	12	45
759600	12	45
763200	12	45
766800	12	45
770400	12	45
774000	12	45
777600	12	45
781200	12	45
784800	12	45
788400	12	45
792000	12	45
795600	12	45
799200	12	45
802800	12	45
806400	12	45
810000	12	45
813600	12	45
817200	12	45
820800	12	45
824400	12	45
828000	12	45
831600	12	45
835200	12	45
838800	12	45
842400	12	45
846000	12	45
849600	12	45
853200	12	45
856800	12	45
860400	12	45
864000	12	45
867600	12	45
871200	12	45
874800	12	45
878400	12	45
882000	12	45
885600	12	45
889200	12	45
892800	12	45
896400	12	45
900000	12	45
903600	12	45
907200	12	45
910800	12	45
914400	12	45
918000	12	45
921600	12	45
925200	12	45
928800	12	45
932400	12	45
936000	12	45
939600	12	45
943200	12	45
946800	12	45
950400	12	45
954000	12	45
957600	12	45
961200	12	45
964800	12	45
968400	12	45
972000	12	45
975600	12	45
979200	12	45
982800	12	45
986400	12	45
990000	12	45
993600	12	45
997200	12	45
1000800	12	45
1004400	12	45
1008000	12	45
1011600	12	45
1015200	12	45
1018800	12	45
1022400	12	45
1026000	12	45
1029600	12	45
1033200	12	45
1036800	12	45
1040400	12	45
1044000	12	45
1047600	12	45
1051200	12	45
1054800	12	45
1058400	12	45
1062000	12	45
1065600	12	45
1069200	12	45
1072800	12	45
1076400	12	45
1080000	12	45
1083600	12	45
1087200	12	45
1090800	12	45
1094400	12	45
1098000	12	45
1101600	12	45
1105200	12	45
1108800	12	45
1112400	12	45
1116000	12	45
1119600	12	45
1123200	12	45
1126800	12	45
1130400	12	45
1134000	12	45
1137600	12	45
1141200	12	45
1144800	12	45
1148400	12	45
1152000	12	45
1155600	12	45
1159200	12	45
1162800	12	45
1166400	12	45
1170000	12	45
1173600	12	45
1177200	12	45
1180800	12	45
1184400	12	45
1188000	12	45
1191600	12	45
1195200	12	45
1198800	12	45
1202400	12	45
1206000	12	45
1209600	12	45
1213200	12	45
1216800	12	45
1220400	12	45
1224000	12	45
1227600	12	45
1231200	12	45
1234800	12	45
1238400	12	45
1242000	12	45
1245600	12	45
1249200	12	45
1252800	12	45
1256400	12	45
1260000	12	45
1263600	12	45
1267200	12	45
1270800	12	45
1274400	12	45
1278000	12	45
1281600	12	45
1285200	12	45
1288800	12	45
1292400	12	45
1296000	12	45
1299600	12	45
1303200	12	45
1306800	12	45
1310400	12	45
1314000	12	45
1317600	12	45
1321200	12	45
1324800	12	45
1328400	12	45
1332000	12	45
1335600	12	45
1339200	12	45
1342800	12	45
1346400	12	45
1350000	12	45
1353600	12	45
1357200	12	45
1360800	12	45
1364400	12	45
1368000	12	45
1371600	12	45
1375200	12	45
1378800	12	45
1382400	12	45
1386000	12	45
1389600	12	45
1393200	12	45
1396800	12	45
1400400	12	45
1404000	12	45
1407600	12	45
1411200	12	45
1414800	12	45
1418400	12	45
1422000	12	45
1425600	12	45
1429200	12	45
1432800	12	45
1436400	12	45
1440000	12	45
1443600	12	45
1447200	12	45
1450800	12	45
1454400	12	45
1458000	12	45
1461600	12	45
1465200	12	45
1468800	12	45
1472400	12	45
1476000	12	45
1479600	12	45
1483200	12	45
1486800	12	45
1490400	12	45
1494000	12	45
1497600	12	45
1501200	12	45
1504800	12	45
1508400	12	45
1512000	12	45
1515600	12	45
1519200	12	45
1522800	12	45
1526400	12	45
1530000	12	45
1533600	12	45
1537200	12	45
1540800	12	45
1544400	12	45
1548000	12	45
1551600	12	45
1555200	12	45
1558800	12	45
1562400	12	45
1566000	12	45
1569600	12	45
1573200	12	45
1576800	12	45
1580400	12	45
1584000	12	45
1587600	12	45
1591200	12	45
1594800	12	45
1598400	12	45
1602000	12	45
1605600	12	45
1609200	12	45
1612800	12	45
1616400	12	45
1620000	12	45
1623600	12	45
1627200	12	45
1630800	12	45
1634400	12	45
1638000	12	45
1641600	12	45
1645200	12	45
1648800	12	45
1652400	12	45
1656000	12	45
1659600	12	45
1663200	12	45
1666800	12	45
1670400	12	45
1674000	12	45
1677600	12	45
1681200	12	45
1684800	12	45
1688400	12	45
1692000	12	45
1695600	12	45
1699200	12	45
1702800	12	45
1706400	12	45
1710000	12	45
1713600	12	45
1717200	12	45
1720800	12	45
1724400	12	45
1728000	12	45
1731600	12	45
1735200	12	45
1738800	12	45
1742400	12	45
1746000	12	45
1749600	12	45
1753200	12	45
1756800	12	45
1760400	12	45
1764000	12	45
1767600	12	45
1771200	12	45
1774800	12	45
1778400	12	45
1782000	12	45
1785600	12	45
1789200	12	45
1792800	12	45
1796400	12	45
