0	10	270
3600	10	270
7200	10	270
10800	10	270
14400	10	270
18000	10	270
21600	10	270
25200	10	270
28800	10	270
32400	10	270
36000	10	270
39600	10	270
43200	10	270
46800	10	270
50400	10	270
54000	10	270
57600	10	270
61200	10	270
64800	10	270
68400	10	270
72000	10	270
75600	10	270
79200	10	270
82800	10	270
86400	10	270
90000	10	270
93600	10	270
97200	10	270
100800	10	270
104400	10	270
108000	10	270
111600	10	270
115200	10	270
118800	10	270
122400	10	270
126000	10	270
129600	10	270
133200	10	270
136800	10	270
140400	10	270
144000	10	270
147600	10	270
151200	10	270
154800	10	270
158400	10	270
162000	10	270
165600	10	270
169200	10	270
172800	10	270
176400	10	270
180000	10	270
183600	10	270
187200	10	270
190800	10	270
194400	10	270
198000	10	270
201600	10	270
205200	10	270
208800	10	270
212400	10	270
216000	10	270
219600	10	270
223200	10	270
226800	10	270
230400	10	270
234000	10	270
237600	10	270
241200	10	270
244800	10	270
248400	10	270
252000	10	270
255600	10	270
259200	10	270
262800	10	270
266400	10	270
270000	10	270
273600	10	270
277200	10	270
280800	10	270
284400	10	270
288000	10	270
291600	10	270
295200	10	270
298800	10	270
302400	10	270
306000	10	270
309600	10	270
313200	10	270
316800	10	270
320400	10	270
324000	10	270
327600	10	270
331200	10	270
334800	10	270
338400	10	270
342000	10	270
345600	10	270
349200	10	270
352800	10	270
356400	10	270
360000	10	270
363600	10	270
367200	10	270
370800	10	270
374400	10	270
378000	10	270
381600	10	270
385200	10	270
388800	10	270
392400	10	270
396000	10	270
399600	10	270
403200	10	270
406800	10	270
410400	10	270
414000	10	270
417600	10	270
421200	10	270
424800	10	270
428400	10	270
432000	10	270
435600	10	270
439200	10	270
442800	10	270
446400	10	270
450000	10	270
453600	10	270
457200	10	270
460800	10	270
464400	10	270
468000	10	270
471600	10	270
475200	10	270
478800	10	270
482400	10	270
486000	10	270
489600	10	270
493200	10	270
496800	10	270
500400	10	270
504000	10	270
507600	10	270
511200	10	270
514800	10	270
518400	10	270
522000	10	270
525600	10	270
529200	10	270
532800	10	270
536400	10	270
540000	10	270
543600	10	270
547200	10	270
550800	10	270
554400	10	270
558000	10	270
561600	10	270
565200	10	270
568800	10	270
572400	10	270
576000	10	270
579600	10	270
583200	10	270
586800	10	270
590400	10	270
594000	10	270
597600	10	270
601200	10	270
604800	10	270
608400	10	270
612000	10	270
615600	10	270
619200	10	270
622800	10	270
626400	10	270
630000	10	270
633600	10	270
637200	10	270
640800	10	270
644400	10	270
648000	10	270
651600	10	270
655200	10	270
658800	10	270
662400	10	270
666000	10	270
669600	10	270
673200	10	270
676800	10	270
680400	10	270
684000	10	270
687600	10	270
691200	10	270
694800	10	270
698400	10	270
702000	10	270
705600	10	270
709200	10	270
712800	10	270
716400	10	270
720000	10	270
723600	10	270
727200	10	270
730800	10	270
734400	10	270
738000	10	270
741600	10	270
745200	10	270
748800	10	270
752400	10	270
756000	10	270
759600	10	270
763200	10	270
766800	10	270
770400	10	270
774000	10	270
777600	10	270
781200	10	270
784800	10	270
788400	10	270
792000	10	270
795600	10	270
799200	10	270
802800	10	270
806400	10	270
810000	10	270
813600	10	270
817200	10	270
820800	10	270
824400	10	270
828000	10	270
831600	10	270
835200	10	270
838800	10	270
842400	10	270
846000	10	270
849600	10	270
853200	10	270
856800	10	270
860400	10	270
864000	10	270
